timestamp,environment,temperature_C,humidity_percent,lux
2025-03-26T06:10:15.824609,Environment 2,20.74,49.13,7.83
2025-03-26T06:10:26.343330,Environment 1,20.77,49.09,9.22
2025-03-26T06:10:26.879965,Environment 2,20.74,49.12,7.83
2025-03-26T06:10:37.397940,Environment 1,20.75,49.09,9.22
2025-03-26T06:10:40.027290,Environment 1,20.77,49.08,9.22
2025-03-26T06:10:40.559878,Environment 2,20.74,49.12,7.83
2025-03-26T06:10:51.082541,Environment 1,20.77,49.1,9.22
2025-03-26T06:10:51.614530,Environment 2,20.74,49.11,7.83
2025-03-26T06:11:02.133333,Environment 1,20.76,49.1,9.22
2025-03-26T06:11:04.762578,Environment 1,20.76,49.08,9.68
2025-03-26T06:11:05.299117,Environment 2,20.73,49.11,7.83
2025-03-26T06:11:15.817571,Environment 1,20.76,49.09,9.22
2025-03-26T06:11:16.350772,Environment 2,20.74,49.11,7.83
2025-03-26T06:11:26.868795,Environment 1,20.77,49.09,9.22
2025-03-26T06:11:29.498947,Environment 1,20.77,49.09,9.68
2025-03-26T06:11:30.034958,Environment 2,20.74,49.11,7.83
2025-03-26T06:11:40.553381,Environment 1,20.76,49.09,9.22
2025-03-26T06:11:41.090073,Environment 2,20.73,49.11,7.83
2025-03-26T06:11:51.608334,Environment 1,20.76,49.08,9.22
2025-03-26T06:11:54.237448,Environment 1,20.77,49.08,9.68
2025-03-26T06:11:54.769983,Environment 2,20.74,49.1,7.83
2025-03-26T06:12:05.289275,Environment 1,20.78,49.07,9.22
2025-03-26T06:12:05.825324,Environment 2,20.75,49.1,7.83
2025-03-26T06:12:16.339776,Environment 1,20.75,49.07,9.68
2025-03-26T06:12:18.973675,Environment 1,20.76,49.08,9.68
2025-03-26T06:12:19.505831,Environment 2,20.74,49.1,7.83
2025-03-26T06:12:30.024533,Environment 1,20.76,49.08,9.22
2025-03-26T06:12:30.560432,Environment 2,20.74,49.1,7.83
2025-03-26T06:12:41.079381,Environment 1,20.76,49.08,9.22
2025-03-26T06:12:43.709100,Environment 1,20.76,49.08,9.22
2025-03-26T06:12:44.241389,Environment 2,20.74,49.1,7.83
2025-03-26T06:12:54.759851,Environment 1,20.75,49.09,9.22
2025-03-26T06:12:55.295884,Environment 2,20.74,49.1,7.83
2025-03-26T06:13:05.814943,Environment 1,20.75,49.08,9.68
2025-03-26T06:13:08.444227,Environment 1,20.76,49.08,9.22
2025-03-26T06:13:08.980323,Environment 2,20.74,49.11,7.83
2025-03-26T06:13:19.499148,Environment 1,20.77,49.08,9.22
2025-03-26T06:13:20.031913,Environment 2,20.74,49.11,7.83
2025-03-26T06:13:30.549949,Environment 1,20.76,49.08,9.22
2025-03-26T06:13:33.179594,Environment 1,20.76,49.07,9.68
2025-03-26T06:13:33.716153,Environment 2,20.74,49.1,7.83
2025-03-26T06:13:44.234846,Environment 1,20.76,49.08,9.22
2025-03-26T06:13:44.767147,Environment 2,20.75,49.11,7.83
2025-03-26T06:13:55.285774,Environment 1,20.76,49.05,9.22
2025-03-26T06:13:57.915053,Environment 1,20.77,49.05,9.22
2025-03-26T06:13:58.451945,Environment 2,20.74,49.11,7.83
2025-03-26T06:14:08.970948,Environment 1,20.76,49.05,9.22
2025-03-26T06:14:09.502144,Environment 2,20.73,49.11,7.83
2025-03-26T06:14:20.020924,Environment 1,20.76,49.05,9.68
2025-03-26T06:14:22.654542,Environment 1,20.75,49.05,9.22
2025-03-26T06:14:23.187078,Environment 2,20.74,49.11,7.83
2025-03-26T06:14:33.704574,Environment 1,20.76,49.05,9.68
2025-03-26T06:14:34.237512,Environment 2,20.74,49.11,7.83
2025-03-26T06:14:44.759778,Environment 1,20.76,49.06,9.22
2025-03-26T06:14:47.389842,Environment 1,20.76,49.06,9.22
2025-03-26T06:14:47.921732,Environment 2,20.73,49.11,7.83
2025-03-26T06:14:58.440296,Environment 1,20.75,49.08,9.22
2025-03-26T06:14:58.977177,Environment 2,20.73,49.13,7.83
2025-03-26T06:15:09.491155,Environment 1,20.75,49.1,9.22
2025-03-26T06:15:12.125098,Environment 1,20.75,49.11,9.22
2025-03-26T06:15:12.658064,Environment 2,20.73,49.14,7.83
2025-03-26T06:15:23.175932,Environment 1,20.75,49.12,9.68
2025-03-26T06:15:23.713115,Environment 2,20.73,49.14,7.83
2025-03-26T06:15:34.231612,Environment 1,20.74,49.11,9.22
2025-03-26T06:15:36.860443,Environment 1,20.75,49.08,9.22
2025-03-26T06:15:37.393570,Environment 2,20.74,49.12,7.83
2025-03-26T06:15:47.911793,Environment 1,20.75,49.1,9.22
2025-03-26T06:15:48.448367,Environment 2,20.74,49.11,7.83
2025-03-26T06:15:58.966870,Environment 1,20.75,49.1,9.22
2025-03-26T06:16:01.596005,Environment 1,20.75,49.1,9.22
2025-03-26T06:16:02.128789,Environment 2,20.73,49.12,7.83
2025-03-26T06:16:12.651230,Environment 1,20.75,49.1,9.22
2025-03-26T06:16:13.183838,Environment 2,20.72,49.13,7.83
2025-03-26T06:16:23.701862,Environment 1,20.75,49.11,9.22
2025-03-26T06:16:26.331239,Environment 1,20.74,49.11,9.22
2025-03-26T06:16:26.867986,Environment 2,20.73,49.13,7.83
2025-03-26T06:16:37.385927,Environment 1,20.73,49.11,9.22
2025-03-26T06:16:37.919367,Environment 2,20.73,49.13,7.83
2025-03-26T06:16:48.437649,Environment 1,20.76,49.1,9.22
2025-03-26T06:16:51.067325,Environment 1,20.76,49.08,9.22
2025-03-26T06:16:51.603762,Environment 2,20.73,49.14,7.83
2025-03-26T06:17:02.121614,Environment 1,20.73,49.09,9.22
2025-03-26T06:17:02.654674,Environment 2,20.72,49.13,7.83
2025-03-26T06:17:13.173016,Environment 1,20.75,49.08,9.22
2025-03-26T06:17:15.806751,Environment 1,20.75,49.08,9.22
2025-03-26T06:17:16.339220,Environment 2,20.72,49.14,7.83
2025-03-26T06:17:26.857664,Environment 1,20.75,49.08,9.22
2025-03-26T06:17:27.389861,Environment 2,20.73,49.14,7.83
2025-03-26T06:17:37.908334,Environment 1,20.74,49.09,9.22
2025-03-26T06:17:40.542129,Environment 1,20.75,49.09,9.22
2025-03-26T06:17:41.074630,Environment 2,20.71,49.16,7.83
2025-03-26T06:17:51.592797,Environment 1,20.74,49.1,9.68
2025-03-26T06:17:52.128663,Environment 2,20.71,49.16,7.83
2025-03-26T06:18:02.648077,Environment 1,20.75,49.09,9.22
2025-03-26T06:18:05.277476,Environment 1,20.74,49.09,9.22
2025-03-26T06:18:05.810062,Environment 2,20.71,49.17,7.83
2025-03-26T06:18:16.328198,Environment 1,20.74,49.11,9.22
2025-03-26T06:18:16.863994,Environment 2,20.71,49.17,7.83
2025-03-26T06:18:27.382602,Environment 1,20.73,49.11,9.22
2025-03-26T06:18:30.012599,Environment 1,20.72,49.11,9.22
2025-03-26T06:18:30.545647,Environment 2,20.7,49.18,7.83
2025-03-26T06:18:41.063821,Environment 1,20.72,49.12,9.22
2025-03-26T06:18:41.600091,Environment 2,20.7,49.18,7.83
2025-03-26T06:18:52.118592,Environment 1,20.73,49.12,9.68
2025-03-26T06:18:54.748387,Environment 1,20.72,49.11,9.22
2025-03-26T06:18:55.284399,Environment 2,20.7,49.18,7.83
2025-03-26T06:19:05.798621,Environment 1,20.73,49.14,9.22
2025-03-26T06:19:06.335043,Environment 2,20.71,49.18,7.83
2025-03-26T06:19:16.854190,Environment 1,20.73,49.14,9.22
2025-03-26T06:19:19.483491,Environment 1,20.73,49.12,9.22
2025-03-26T06:19:20.020337,Environment 2,20.7,49.18,7.83
2025-03-26T06:19:30.537937,Environment 1,20.72,49.15,9.22
2025-03-26T06:19:31.071276,Environment 2,20.71,49.18,7.83
2025-03-26T06:19:41.589495,Environment 1,20.74,49.15,9.22
2025-03-26T06:19:44.218575,Environment 1,20.72,49.14,9.68
2025-03-26T06:19:44.755636,Environment 2,20.7,49.18,7.83
2025-03-26T06:19:55.274144,Environment 1,20.72,49.14,9.22
2025-03-26T06:19:55.806651,Environment 2,20.7,49.18,7.83
2025-03-26T06:20:06.325003,Environment 1,20.72,49.15,9.68
2025-03-26T06:20:08.958696,Environment 1,20.72,49.15,9.22
2025-03-26T06:20:09.491204,Environment 2,20.7,49.18,7.83
2025-03-26T06:20:20.009560,Environment 1,20.72,49.17,9.22
2025-03-26T06:20:20.545925,Environment 2,20.71,49.18,7.83
2025-03-26T06:20:31.064338,Environment 1,20.71,49.17,9.22
2025-03-26T06:20:33.693315,Environment 1,20.73,49.17,9.22
2025-03-26T06:20:34.226493,Environment 2,20.7,49.18,7.83
2025-03-26T06:20:44.744958,Environment 1,20.72,49.16,9.22
2025-03-26T06:20:45.281522,Environment 2,20.71,49.18,7.83
2025-03-26T06:20:55.799437,Environment 1,20.72,49.15,9.22
2025-03-26T06:20:58.429120,Environment 1,20.73,49.16,9.68
2025-03-26T06:20:58.965919,Environment 2,20.7,49.18,7.83
2025-03-26T06:21:09.483613,Environment 1,20.72,49.16,9.22
2025-03-26T06:21:10.016955,Environment 2,20.7,49.18,7.83
2025-03-26T06:21:20.535055,Environment 1,20.71,49.16,9.68
2025-03-26T06:21:23.165001,Environment 1,20.72,49.16,9.22
2025-03-26T06:21:23.700694,Environment 2,20.69,49.18,7.83
2025-03-26T06:21:34.218801,Environment 1,20.72,49.17,9.22
2025-03-26T06:21:34.751031,Environment 2,20.69,49.18,7.83
2025-03-26T06:21:45.270669,Environment 1,20.71,49.17,9.68
2025-03-26T06:21:47.903597,Environment 1,20.71,49.16,9.22
2025-03-26T06:21:48.436128,Environment 2,20.7,49.19,7.83
2025-03-26T06:21:58.954578,Environment 1,20.71,49.18,9.22
2025-03-26T06:21:59.487351,Environment 2,20.69,49.19,7.83
2025-03-26T06:22:10.006009,Environment 1,20.72,49.18,9.68
2025-03-26T06:22:12.635388,Environment 1,20.7,49.18,9.22
2025-03-26T06:22:13.171664,Environment 2,20.71,49.19,7.83
2025-03-26T06:22:23.690681,Environment 1,20.71,49.18,9.22
2025-03-26T06:22:24.226523,Environment 2,20.69,49.2,7.83
2025-03-26T06:22:34.744776,Environment 1,20.69,49.19,9.22
2025-03-26T06:22:37.375232,Environment 1,20.71,49.18,9.22
2025-03-26T06:22:37.911190,Environment 2,20.69,49.21,7.83
2025-03-26T06:22:48.430191,Environment 1,20.7,49.18,9.22
2025-03-26T06:22:48.961427,Environment 2,20.69,49.21,7.83
2025-03-26T06:22:59.480228,Environment 1,20.7,49.19,9.22
2025-03-26T06:23:02.110045,Environment 1,20.71,49.18,9.68
2025-03-26T06:23:02.646548,Environment 2,20.69,49.21,7.83
2025-03-26T06:23:13.165625,Environment 1,20.71,49.2,9.68
2025-03-26T06:23:13.697833,Environment 2,20.69,49.21,7.83
2025-03-26T06:23:24.216447,Environment 1,20.72,49.19,9.22
2025-03-26T06:23:26.849247,Environment 1,20.71,49.18,9.22
2025-03-26T06:23:27.382029,Environment 2,20.68,49.21,7.83
2025-03-26T06:23:37.900998,Environment 1,20.72,49.2,9.22
2025-03-26T06:23:38.432805,Environment 2,20.69,49.23,7.83
2025-03-26T06:23:48.951378,Environment 1,20.71,49.19,9.22
2025-03-26T06:23:51.585379,Environment 1,20.72,49.19,9.22
2025-03-26T06:23:52.117841,Environment 2,20.68,49.23,7.83
2025-03-26T06:24:02.636126,Environment 1,20.7,49.19,9.22
2025-03-26T06:24:03.172351,Environment 2,20.66,49.24,7.83
2025-03-26T06:24:13.686555,Environment 1,20.7,49.2,9.22
2025-03-26T06:24:16.320898,Environment 1,20.7,49.19,9.22
2025-03-26T06:24:16.852762,Environment 2,20.69,49.23,7.83
2025-03-26T06:24:27.371790,Environment 1,20.7,49.19,9.68
2025-03-26T06:24:27.908204,Environment 2,20.69,49.23,7.83
2025-03-26T06:24:38.426607,Environment 1,20.71,49.17,9.22
2025-03-26T06:24:41.056358,Environment 1,20.71,49.17,9.22
2025-03-26T06:24:41.592556,Environment 2,20.7,49.21,7.83
2025-03-26T06:24:52.107277,Environment 1,20.69,49.18,9.22
2025-03-26T06:24:52.643754,Environment 2,20.66,49.21,7.83
2025-03-26T06:25:03.162185,Environment 1,20.7,49.18,9.22
2025-03-26T06:25:05.790752,Environment 1,20.71,49.18,9.22
2025-03-26T06:25:06.327571,Environment 2,20.68,49.21,7.83
2025-03-26T06:25:16.845884,Environment 1,20.69,49.19,9.68
2025-03-26T06:25:17.379190,Environment 2,20.69,49.21,7.83
2025-03-26T06:25:27.897075,Environment 1,20.7,49.18,9.22
2025-03-26T06:25:30.527208,Environment 1,20.71,49.18,9.68
2025-03-26T06:25:31.063171,Environment 2,20.68,49.2,7.83
2025-03-26T06:25:41.581426,Environment 1,20.71,49.19,9.22
2025-03-26T06:25:42.113820,Environment 2,20.68,49.22,7.83
2025-03-26T06:25:52.632189,Environment 1,20.7,49.19,9.22
2025-03-26T06:25:55.261795,Environment 1,20.7,49.19,9.22
2025-03-26T06:25:55.798900,Environment 2,20.68,49.22,7.83
2025-03-26T06:26:06.317533,Environment 1,20.7,49.19,9.68
2025-03-26T06:26:06.849216,Environment 2,20.68,49.24,7.83
2025-03-26T06:26:17.368187,Environment 1,20.7,49.19,9.22
2025-03-26T06:26:20.001620,Environment 1,20.71,49.18,9.22
2025-03-26T06:26:20.534396,Environment 2,20.68,49.22,7.83
2025-03-26T06:26:31.052936,Environment 1,20.72,49.18,9.22
2025-03-26T06:26:31.589238,Environment 2,20.69,49.23,7.83
2025-03-26T06:26:42.107900,Environment 1,20.71,49.16,9.22
2025-03-26T06:26:44.737076,Environment 1,20.73,49.15,9.22
2025-03-26T06:26:45.270106,Environment 2,20.68,49.22,7.83
2025-03-26T06:26:55.787701,Environment 1,20.72,49.15,9.22
2025-03-26T06:26:56.324905,Environment 2,20.69,49.21,7.83
2025-03-26T06:27:06.843325,Environment 1,20.71,49.12,9.68
2025-03-26T06:27:09.472469,Environment 1,20.73,49.11,9.68
2025-03-26T06:27:10.005059,Environment 2,20.69,49.2,7.83
2025-03-26T06:27:20.527852,Environment 1,20.71,49.13,9.22
2025-03-26T06:27:21.060313,Environment 2,20.68,49.2,7.83
2025-03-26T06:27:31.578481,Environment 1,20.72,49.12,9.22
2025-03-26T06:27:34.207766,Environment 1,20.72,49.11,9.22
2025-03-26T06:27:34.740073,Environment 2,20.68,49.21,7.83
2025-03-26T06:27:45.263154,Environment 1,20.72,49.11,9.22
2025-03-26T06:27:45.795395,Environment 2,20.66,49.21,7.83
2025-03-26T06:27:56.313332,Environment 1,20.71,49.14,9.22
2025-03-26T06:27:58.943712,Environment 1,20.71,49.13,9.68
2025-03-26T06:27:59.479535,Environment 2,20.69,49.21,7.83
2025-03-26T06:28:09.997649,Environment 1,20.71,49.15,9.22
2025-03-26T06:28:10.531132,Environment 2,20.66,49.22,7.83
2025-03-26T06:28:21.048850,Environment 1,20.7,49.15,9.22
2025-03-26T06:28:23.678977,Environment 1,20.71,49.15,9.22
2025-03-26T06:28:24.214871,Environment 2,20.65,49.23,7.83
2025-03-26T06:28:34.734163,Environment 1,20.7,49.17,9.22
2025-03-26T06:28:35.266577,Environment 2,20.65,49.24,7.83
2025-03-26T06:28:45.784822,Environment 1,20.7,49.18,9.22
2025-03-26T06:28:48.414342,Environment 1,20.71,49.18,9.22
2025-03-26T06:28:48.950541,Environment 2,20.66,49.24,7.83
2025-03-26T06:28:59.469308,Environment 1,20.68,49.19,9.22
2025-03-26T06:29:00.002119,Environment 2,20.66,49.24,7.83
2025-03-26T06:29:10.520336,Environment 1,20.7,49.18,9.22
2025-03-26T06:29:13.149671,Environment 1,20.69,49.18,9.22
2025-03-26T06:29:13.685813,Environment 2,20.66,49.24,7.83
2025-03-26T06:29:24.204405,Environment 1,20.7,49.2,9.68
2025-03-26T06:29:24.737350,Environment 2,20.66,49.26,7.83
2025-03-26T06:29:35.255664,Environment 1,20.7,49.21,9.22
2025-03-26T06:29:37.888767,Environment 1,20.69,49.21,9.22
2025-03-26T06:29:38.421322,Environment 2,20.65,49.27,7.83
2025-03-26T06:29:48.940204,Environment 1,20.7,49.21,9.22
2025-03-26T06:29:49.471989,Environment 2,20.66,49.27,7.83
2025-03-26T06:29:59.991142,Environment 1,20.71,49.22,9.68
2025-03-26T06:30:02.623972,Environment 1,20.69,49.2,9.68
2025-03-26T06:30:03.157312,Environment 2,20.65,49.27,7.83
2025-03-26T06:30:13.675176,Environment 1,20.69,49.22,9.22
2025-03-26T06:30:14.212171,Environment 2,20.64,49.28,7.83
2025-03-26T06:30:24.730661,Environment 1,20.68,49.23,9.68
2025-03-26T06:30:27.359326,Environment 1,20.69,49.23,9.68
2025-03-26T06:30:27.892316,Environment 2,20.65,49.28,7.83
2025-03-26T06:30:38.410991,Environment 1,20.68,49.26,9.22
2025-03-26T06:30:38.943233,Environment 2,20.64,49.29,7.83
2025-03-26T06:30:49.462049,Environment 1,20.66,49.25,9.22
2025-03-26T06:30:52.095658,Environment 1,20.68,49.25,9.22
2025-03-26T06:30:52.628031,Environment 2,20.65,49.29,7.83
2025-03-26T06:31:03.145845,Environment 1,20.69,49.25,9.22
2025-03-26T06:31:03.682906,Environment 2,20.65,49.28,7.83
2025-03-26T06:31:14.200768,Environment 1,20.68,49.24,9.22
2025-03-26T06:31:16.830562,Environment 1,20.68,49.25,9.68
2025-03-26T06:31:17.363327,Environment 2,20.64,49.3,7.83
2025-03-26T06:31:27.881735,Environment 1,20.68,49.26,9.22
2025-03-26T06:31:28.418475,Environment 2,20.65,49.3,7.83
2025-03-26T06:31:38.936939,Environment 1,20.68,49.26,9.22
2025-03-26T06:31:41.565761,Environment 1,20.66,49.27,9.22
2025-03-26T06:31:42.098586,Environment 2,20.65,49.31,7.83
2025-03-26T06:31:52.621064,Environment 1,20.68,49.27,9.68
2025-03-26T06:31:53.153845,Environment 2,20.64,49.31,7.83
2025-03-26T06:32:03.672097,Environment 1,20.66,49.27,9.22
2025-03-26T06:32:06.301233,Environment 1,20.66,49.27,9.22
2025-03-26T06:32:06.838369,Environment 2,20.64,49.31,7.83
2025-03-26T06:32:17.356832,Environment 1,20.66,49.28,9.68
2025-03-26T06:32:17.888219,Environment 2,20.63,49.31,7.83
2025-03-26T06:32:28.407152,Environment 1,20.65,49.29,9.22
2025-03-26T06:32:31.037285,Environment 1,20.66,49.28,9.22
2025-03-26T06:32:31.573371,Environment 2,20.63,49.32,7.83
2025-03-26T06:32:42.092253,Environment 1,20.65,49.29,9.68
2025-03-26T06:32:42.623963,Environment 2,20.64,49.32,7.83
2025-03-26T06:32:53.143200,Environment 1,20.66,49.3,9.22
2025-03-26T06:32:55.776368,Environment 1,20.66,49.3,9.22
2025-03-26T06:32:56.308711,Environment 2,20.63,49.33,7.83
2025-03-26T06:33:06.827699,Environment 1,20.65,49.31,9.22
2025-03-26T06:33:07.360165,Environment 2,20.63,49.32,7.83
2025-03-26T06:33:17.878370,Environment 1,20.65,49.3,9.22
2025-03-26T06:33:20.512031,Environment 1,20.64,49.3,9.68
2025-03-26T06:33:21.044516,Environment 2,20.63,49.34,7.83
2025-03-26T06:33:31.563017,Environment 1,20.64,49.28,7.83
2025-03-26T06:33:32.098934,Environment 2,20.63,49.33,6.91
2025-03-26T06:33:42.617725,Environment 1,20.63,49.32,8.76
2025-03-26T06:33:45.247697,Environment 1,20.63,49.32,8.76
2025-03-26T06:33:45.780077,Environment 2,20.62,49.35,6.91
2025-03-26T06:33:56.298029,Environment 1,20.63,49.35,7.83
2025-03-26T06:33:56.834352,Environment 2,20.61,49.36,6.91
2025-03-26T06:34:07.349312,Environment 1,20.63,49.34,7.83
2025-03-26T06:34:09.983005,Environment 1,20.64,49.35,7.83
2025-03-26T06:34:10.515468,Environment 2,20.62,49.36,6.91
2025-03-26T06:34:21.033864,Environment 1,20.64,49.34,8.76
2025-03-26T06:34:21.570419,Environment 2,20.63,49.37,6.91
2025-03-26T06:34:32.088816,Environment 1,20.64,49.35,8.76
2025-03-26T06:34:34.717854,Environment 1,20.63,49.34,7.83
2025-03-26T06:34:35.254981,Environment 2,20.62,49.37,6.91
2025-03-26T06:34:45.768823,Environment 1,20.64,49.35,7.83
2025-03-26T06:34:46.305192,Environment 2,20.62,49.38,6.91
2025-03-26T06:34:56.824242,Environment 1,20.63,49.36,7.83
2025-03-26T06:34:59.453486,Environment 1,20.63,49.36,8.76
2025-03-26T06:34:59.989453,Environment 2,20.61,49.38,6.91
2025-03-26T06:35:10.507932,Environment 1,20.64,49.37,8.76
2025-03-26T06:35:11.040392,Environment 2,20.62,49.39,6.91
2025-03-26T06:35:21.559348,Environment 1,20.63,49.35,8.76
2025-03-26T06:35:24.188488,Environment 1,20.64,49.36,7.83
2025-03-26T06:35:24.725151,Environment 2,20.62,49.38,6.91
2025-03-26T06:35:35.242896,Environment 1,20.64,49.34,7.83
2025-03-26T06:35:35.776001,Environment 2,20.62,49.38,6.91
2025-03-26T06:35:46.294842,Environment 1,20.62,49.34,7.83
2025-03-26T06:35:48.924177,Environment 1,20.63,49.34,7.83
2025-03-26T06:35:49.460939,Environment 2,20.62,49.36,6.91
2025-03-26T06:35:59.979042,Environment 1,20.63,49.34,8.76
2025-03-26T06:36:00.512251,Environment 2,20.62,49.36,6.91
2025-03-26T06:36:11.034353,Environment 1,20.63,49.34,7.83
2025-03-26T06:36:13.664139,Environment 1,20.62,49.34,7.83
2025-03-26T06:36:14.196087,Environment 2,20.61,49.34,6.91
2025-03-26T06:36:24.714365,Environment 1,20.63,49.34,7.83
2025-03-26T06:36:25.246912,Environment 2,20.62,49.35,6.91
2025-03-26T06:36:35.765845,Environment 1,20.62,49.35,7.83
2025-03-26T06:36:38.398641,Environment 1,20.62,49.34,7.83
2025-03-26T06:36:38.931942,Environment 2,20.61,49.36,6.91
2025-03-26T06:36:49.450393,Environment 1,20.62,49.36,8.76
2025-03-26T06:36:49.986762,Environment 2,20.61,49.36,6.91
2025-03-26T06:37:00.505339,Environment 1,20.63,49.36,8.76
2025-03-26T06:37:03.134876,Environment 1,20.61,49.36,7.83
2025-03-26T06:37:03.667419,Environment 2,20.61,49.37,6.91
2025-03-26T06:37:14.185426,Environment 1,20.62,49.35,7.83
2025-03-26T06:37:14.722042,Environment 2,20.61,49.37,6.91
2025-03-26T06:37:25.236662,Environment 1,20.63,49.36,7.83
2025-03-26T06:37:27.870354,Environment 1,20.62,49.36,8.76
2025-03-26T06:37:28.402782,Environment 2,20.62,49.37,6.91
2025-03-26T06:37:38.920457,Environment 1,20.62,49.39,7.83
2025-03-26T06:37:39.457049,Environment 2,20.6,49.39,6.91
2025-03-26T06:37:49.976229,Environment 1,20.6,49.41,8.76
2025-03-26T06:37:52.605045,Environment 1,20.6,49.41,7.83
2025-03-26T06:37:53.138152,Environment 2,20.61,49.4,6.91
2025-03-26T06:38:03.656616,Environment 1,20.61,49.44,7.83
2025-03-26T06:38:04.189020,Environment 2,20.6,49.4,6.91
2025-03-26T06:38:14.707473,Environment 1,20.59,49.45,8.76
2025-03-26T06:38:17.341181,Environment 1,20.59,49.44,8.29
2025-03-26T06:38:17.873998,Environment 2,20.6,49.4,6.91
2025-03-26T06:38:28.392025,Environment 1,20.6,49.45,8.76
2025-03-26T06:38:28.927933,Environment 2,20.6,49.41,6.91
2025-03-26T06:38:39.446518,Environment 1,20.6,49.45,7.83
2025-03-26T06:38:42.076571,Environment 1,20.6,49.45,8.76
2025-03-26T06:38:42.612651,Environment 2,20.61,49.41,6.91
2025-03-26T06:38:53.131148,Environment 1,20.6,49.47,8.29
2025-03-26T06:38:53.663401,Environment 2,20.6,49.43,6.91
2025-03-26T06:39:04.182194,Environment 1,20.59,49.47,8.76
2025-03-26T06:39:06.811783,Environment 1,20.6,49.47,8.29
2025-03-26T06:39:07.348525,Environment 2,20.59,49.43,6.91
2025-03-26T06:39:17.866111,Environment 1,20.6,49.45,8.29
2025-03-26T06:39:18.398836,Environment 2,20.59,49.43,6.91
2025-03-26T06:39:28.917407,Environment 1,20.59,49.44,8.29
2025-03-26T06:39:31.551180,Environment 1,20.59,49.44,8.29
2025-03-26T06:39:32.083987,Environment 2,20.6,49.43,6.91
2025-03-26T06:39:42.602418,Environment 1,20.58,49.46,8.29
2025-03-26T06:39:43.134252,Environment 2,20.59,49.44,6.91
2025-03-26T06:39:53.653279,Environment 1,20.59,49.49,8.76
2025-03-26T06:39:56.282445,Environment 1,20.58,49.49,8.29
2025-03-26T06:39:56.819288,Environment 2,20.59,49.46,6.91
2025-03-26T06:40:07.337806,Environment 1,20.57,49.53,8.29
2025-03-26T06:40:07.870353,Environment 2,20.58,49.48,6.91
2025-03-26T06:40:18.388348,Environment 1,20.57,49.53,8.29
2025-03-26T06:40:21.022004,Environment 1,20.58,49.53,8.29
2025-03-26T06:40:21.553931,Environment 2,20.58,49.49,6.91
2025-03-26T06:40:32.073139,Environment 1,20.57,49.53,8.29
2025-03-26T06:40:32.604891,Environment 2,20.58,49.49,6.91
2025-03-26T06:40:43.123840,Environment 1,20.58,49.54,8.29
2025-03-26T06:40:45.756871,Environment 1,20.57,49.53,8.29
2025-03-26T06:40:46.290020,Environment 2,20.57,49.5,6.91
2025-03-26T06:40:56.807976,Environment 1,20.58,49.55,8.29
2025-03-26T06:40:57.345099,Environment 2,20.58,49.5,6.91
2025-03-26T06:41:07.862966,Environment 1,20.58,49.55,8.76
2025-03-26T06:41:10.492530,Environment 1,20.57,49.55,8.29
2025-03-26T06:41:11.024953,Environment 2,20.56,49.51,6.91
2025-03-26T06:41:21.543160,Environment 1,20.58,49.57,8.29
2025-03-26T06:41:22.080180,Environment 2,20.58,49.52,6.91
2025-03-26T06:41:32.598799,Environment 1,20.56,49.57,8.29
2025-03-26T06:41:35.227856,Environment 1,20.56,49.57,8.29
2025-03-26T06:41:35.760831,Environment 2,20.58,49.52,6.91
2025-03-26T06:41:46.279373,Environment 1,20.56,49.57,8.76
2025-03-26T06:41:46.815657,Environment 2,20.58,49.51,6.91
2025-03-26T06:41:57.334350,Environment 1,20.57,49.57,8.29
2025-03-26T06:41:59.963561,Environment 1,20.56,49.56,8.76
2025-03-26T06:42:00.500028,Environment 2,20.58,49.5,6.91
2025-03-26T06:42:11.018855,Environment 1,20.56,49.56,8.29
2025-03-26T06:42:11.550469,Environment 2,20.57,49.5,6.91
2025-03-26T06:42:22.070056,Environment 1,20.56,49.54,8.29
2025-03-26T06:42:24.699020,Environment 1,20.57,49.54,8.76
2025-03-26T06:42:25.235649,Environment 2,20.57,49.48,6.91
2025-03-26T06:42:35.750032,Environment 1,20.56,49.54,8.76
2025-03-26T06:42:36.285947,Environment 2,20.57,49.49,6.91
2025-03-26T06:42:46.804325,Environment 1,20.56,49.55,8.29
2025-03-26T06:42:49.433945,Environment 1,20.57,49.54,8.76
2025-03-26T06:42:49.971266,Environment 2,20.56,49.5,6.91
2025-03-26T06:43:00.489361,Environment 1,20.56,49.54,8.29
2025-03-26T06:43:01.022172,Environment 2,20.56,49.5,6.91
2025-03-26T06:43:11.540058,Environment 1,20.57,49.54,8.76
2025-03-26T06:43:14.170065,Environment 1,20.56,49.54,8.29
2025-03-26T06:43:14.705801,Environment 2,20.57,49.5,6.91
2025-03-26T06:43:25.224917,Environment 1,20.56,49.53,8.29
2025-03-26T06:43:25.757601,Environment 2,20.56,49.5,6.91
2025-03-26T06:43:36.276023,Environment 1,20.57,49.54,8.29
2025-03-26T06:43:38.905523,Environment 1,20.56,49.53,8.76
2025-03-26T06:43:39.441677,Environment 2,20.58,49.49,6.91
2025-03-26T06:43:49.960030,Environment 1,20.57,49.5,8.76
2025-03-26T06:43:50.492579,Environment 2,20.56,49.48,6.91
2025-03-26T06:44:01.010513,Environment 1,20.57,49.51,8.76
2025-03-26T06:44:03.641028,Environment 1,20.58,49.51,8.29
2025-03-26T06:44:04.177307,Environment 2,20.58,49.49,6.91
